epoch,log_mu,mu,grad_log_mu,data_loss,phys_loss,lambda_phys
1125,-10.443000793457031,2.9151600756449625e-05,1.7904620108311065e-05,0.6890324950218201,0.026737576350569725,3.775
1150,-10.461376190185547,2.8620819648494944e-05,1.7864371329778805e-05,0.6917600035667419,0.02601783163845539,3.856666666666667
1175,-10.479338645935059,2.8111307983635925e-05,1.782380059012212e-05,0.6944156289100647,0.025331616401672363,3.9383333333333335
1200,-10.4968900680542,2.762221993179992e-05,1.778319892764557e-05,0.6970033645629883,0.02467668615281582,4.02
1225,-10.51403522491455,2.71526714641368e-05,1.7742786440066993e-05,0.6995254755020142,0.024051137268543243,4.101666666666667
1250,-10.530779838562012,2.6701794922701083e-05,1.770276685419958e-05,0.701984167098999,0.023453278467059135,4.183333333333333
1275,-10.547127723693848,2.6268822693964466e-05,1.7663360267761163e-05,0.7043818235397339,0.022881554439663887,4.265
1300,-10.563077926635742,2.5853156330413185e-05,1.7624870451982133e-05,0.7067201733589172,0.02233453094959259,4.346666666666667
1325,-10.578636169433594,2.5454039132455364e-05,1.7587462934898213e-05,0.7090024352073669,0.02181059867143631,4.428333333333334
1350,-10.5938081741333,2.5070765332202427e-05,1.7551294149598107e-05,0.7112308144569397,0.021308396011590958,4.510000000000001
1375,-10.608596801757812,2.4702731025172397e-05,1.7516586012789048e-05,0.7134077548980713,0.020826613530516624,4.591666666666667
1400,-10.623006820678711,2.4349315935978666e-05,1.7483464034739882e-05,0.7155358791351318,0.020363949239253998,4.673333333333334
1425,-10.637042045593262,2.400995435891673e-05,1.745205736369826e-05,0.7176170349121094,0.019919365644454956,4.755
1450,-10.65070629119873,2.3684109692112543e-05,1.7422438759240322e-05,0.719654381275177,0.01949157938361168,4.836666666666667
1475,-10.664002418518066,2.3371285351458937e-05,1.739473555062432e-05,0.7216484546661377,0.0190799031406641,4.918333333333334
1500,-10.676936149597168,2.3070955649018288e-05,1.7368991393595934e-05,0.7236019372940063,0.018683286383748055,5.0
1525,-10.689476013183594,2.2783455278840847e-05,1.715023063297849e-05,0.7235915660858154,0.018682846799492836,5.0
1550,-10.701545715332031,2.2510117560159415e-05,1.6943011360126548e-05,0.723585844039917,0.018681539222598076,5.0
1575,-10.713150024414062,2.225041316705756e-05,1.6746293113101274e-05,0.7235726118087769,0.01868177391588688,5.0
1600,-10.7243070602417,2.2003543563187122e-05,1.655925552768167e-05,0.7235552072525024,0.018682872876524925,5.0
1625,-10.73503303527832,2.1768795704701915e-05,1.6381562090828083e-05,0.7235382795333862,0.01868395321071148,5.0
1650,-10.745345115661621,2.154546746169217e-05,1.6212572518270463e-05,0.7235214114189148,0.01868503913283348,5.0
1675,-10.755258560180664,2.133293128281366e-05,1.605181569175329e-05,0.7235047817230225,0.01868619956076145,5.0
1700,-10.764786720275879,2.1130634195287712e-05,1.5898864148766734e-05,0.7234881520271301,0.018687337636947632,5.0
1725,-10.773941993713379,2.0938059606123716e-05,1.5753319530631416e-05,0.7234719395637512,0.018688486889004707,5.0
1750,-10.782734870910645,2.0754761862917803e-05,1.5614843505318277e-05,0.7234561443328857,0.018689638003706932,5.0
1775,-10.791178703308105,2.058025165752042e-05,1.5483050447073765e-05,0.7234407067298889,0.018690742552280426,5.0
1800,-10.799283027648926,2.0414134269231e-05,1.535765295557212e-05,0.7234255075454712,0.018691884353756905,5.0
1825,-10.807058334350586,2.0256024072295986e-05,1.5238341802614741e-05,0.7234108448028564,0.018692979589104652,5.0
1850,-10.814510345458984,2.010563730436843e-05,1.5124895071494393e-05,0.7233964204788208,0.018694082275032997,5.0
1875,-10.82165241241455,1.9962553778896108e-05,1.5016979887150228e-05,0.7233827114105225,0.01869514212012291,5.0
1900,-10.828489303588867,1.982653520826716e-05,1.4914427083567716e-05,0.7233695387840271,0.018696170300245285,5.0
1925,-10.835031509399414,1.9697250536410138e-05,1.4816960174357519e-05,0.7233570218086243,0.018697155639529228,5.0
1950,-10.841287612915039,1.9574406906031072e-05,1.4724349966854788e-05,0.7233449220657349,0.01869811862707138,5.0
1975,-10.84726333618164,1.9457784219412133e-05,1.4636453670391347e-05,0.7233332395553589,0.01869906671345234,5.0
2000,-10.852967262268066,1.9347115085111e-05,1.4553024811903015e-05,0.7233224511146545,0.01869993843138218,5.0
2025,-10.858405113220215,1.924219395732507e-05,1.4473936971626244e-05,0.7233118414878845,0.018700813874602318,5.0
2050,-10.8635835647583,1.914280619530473e-05,1.4399010069610085e-05,0.7233020663261414,0.018701627850532532,5.0
2075,-10.868510246276855,1.9048728063353337e-05,1.4328087672765832e-05,0.7232924699783325,0.018702443689107895,5.0
2100,-10.873189926147461,1.8959794033435173e-05,1.4261024261941202e-05,0.7232838869094849,0.01870317943394184,5.0
2125,-10.877630233764648,1.887579492176883e-05,1.4197679774952121e-05,0.7232754826545715,0.018703889101743698,5.0
2150,-10.881837844848633,1.879653791547753e-05,1.4137902326183394e-05,0.7232677936553955,0.018704552203416824,5.0
2175,-10.885817527770996,1.87218829523772e-05,1.408158914273372e-05,0.723260223865509,0.018705220893025398,5.0
2200,-10.889575958251953,1.865164995251689e-05,1.402859743393492e-05,0.7232534289360046,0.018705788999795914,5.0
2225,-10.893120765686035,1.8585649740998633e-05,1.3978808055981062e-05,0.7232468724250793,0.018706390634179115,5.0
2250,-10.896455764770508,1.8523769540479407e-05,1.393210459355032e-05,0.723240852355957,0.018706925213336945,5.0
2275,-10.89958667755127,1.8465863831806928e-05,1.388840246363543e-05,0.7232352495193481,0.018707435578107834,5.0
2300,-10.902521133422852,1.8411756173009053e-05,1.3847560694557615e-05,0.7232298851013184,0.01870790868997574,5.0
2325,-10.905265808105469,1.836129194998648e-05,1.3809461961500347e-05,0.7232251763343811,0.018708355724811554,5.0
2350,-10.907824516296387,1.8314371118322015e-05,1.3774044418823905e-05,0.723220705986023,0.018708759918808937,5.0
2375,-10.91020393371582,1.8270844520884566e-05,1.374117437080713e-05,0.7232162952423096,0.018709175288677216,5.0
2400,-10.912410736083984,1.8230570276500657e-05,1.3710761777474545e-05,0.7232123613357544,0.018709545955061913,5.0
2425,-10.914450645446777,1.8193419236922637e-05,1.3682705684914254e-05,0.7232086658477783,0.018709881231188774,5.0
2450,-10.916329383850098,1.815927134884987e-05,1.3656912415171973e-05,0.7232053279876709,0.018710194155573845,5.0
2475,-10.918054580688477,1.812796836020425e-05,1.3633265552925877e-05,0.7232023477554321,0.01871049962937832,5.0
2500,-10.919631004333496,1.8099413864547387e-05,1.3611701433546841e-05,0.7231994271278381,0.018710769712924957,5.0
2525,-10.921063423156738,1.8073505998472683e-05,1.3592123650596477e-05,0.7231968641281128,0.018711015582084656,5.0
2550,-10.922359466552734,1.805009742383845e-05,1.3574434888141695e-05,0.7231945991516113,0.01871122419834137,5.0
2575,-10.923526763916016,1.80290389835136e-05,1.3558521459344774e-05,0.7231924533843994,0.01871143840253353,5.0
2600,-10.92457103729248,1.801022153813392e-05,1.3544305147661362e-05,0.7231904864311218,0.018711626529693604,5.0
2625,-10.925498962402344,1.7993517758441158e-05,1.3531675904232543e-05,0.7231888175010681,0.018711788579821587,5.0
2650,-10.926316261291504,1.7978818505071104e-05,1.3520570064429194e-05,0.7231873273849487,0.018711932003498077,5.0
2675,-10.927029609680176,1.7965998267754912e-05,1.3510882126865909e-05,0.7231859564781189,0.01871207170188427,5.0
2700,-10.927647590637207,1.7954898794414476e-05,1.350248567177914e-05,0.7231848835945129,0.01871216483414173,5.0
2725,-10.928175926208496,1.7945414583664387e-05,1.3495315215550363e-05,0.7231838703155518,0.01871226169168949,5.0
2750,-10.928621292114258,1.793742376321461e-05,1.348927617073059e-05,0.7231831550598145,0.018712345510721207,5.0
2775,-10.928991317749023,1.7930788089870475e-05,1.3484256669471506e-05,0.7231824398040771,0.018712418153882027,5.0
2800,-10.929293632507324,1.7925369320437312e-05,1.3480166671797633e-05,0.7231816649436951,0.018712498247623444,5.0
2825,-10.929533958435059,1.7921060134540312e-05,1.3476899766828865e-05,0.7231813669204712,0.018712524324655533,5.0
2850,-10.92972183227539,1.791769318515435e-05,1.3474355000653304e-05,0.723180890083313,0.018712570890784264,5.0
2875,-10.929862022399902,1.7915182979777455e-05,1.3472460523189511e-05,0.7231805920600891,0.018712608143687248,5.0
2900,-10.92996597290039,1.7913320334628224e-05,1.3471047168422956e-05,0.72318035364151,0.01871263049542904,5.0
2925,-10.930038452148438,1.7912021576194093e-05,1.347006946161855e-05,0.7231802344322205,0.018712645396590233,5.0
2950,-10.930086135864258,1.791116847016383e-05,1.3469424629874993e-05,0.7231801152229309,0.01871264912188053,5.0
2975,-10.93011474609375,1.7910653696162626e-05,1.3469027180690318e-05,0.7231801152229309,0.01871265284717083,5.0
